"Category","Year","Unit","Fleet","Estimate..metric.tonnes.","SD..log.","SD..natural."
"GADUS MORHUA_ADU",1990,1,"All_areas",3917.20526748912,0.534435704714998,2093.49435764385
"GADUS MORHUA_ADU",1991,1,"All_areas",2536.75752618794,0.48480018382868,1229.8205150247
"GADUS MORHUA_ADU",1992,1,"All_areas",3854.49623367612,0.483557598721289,1863.87094303668
"GADUS MORHUA_ADU",1993,1,"All_areas",5434.34103216829,0.477604092771043,2595.46351847719
"GADUS MORHUA_ADU",1994,1,"All_areas",4866.50733200183,0.502266271388646,2444.28249233006
"GADUS MORHUA_ADU",1995,1,"All_areas",5049.74674098719,0.467840370005035,2362.47538373516
"GADUS MORHUA_ADU",1996,1,"All_areas",5396.2266852,0.481031773163352,2595.75649077315
"GADUS MORHUA_ADU",1997,1,"All_areas",6402.63614612042,0.452051401653668,2894.32064413218
"GADUS MORHUA_ADU",1998,1,"All_areas",4792.82701173117,0.467534726571827,2240.81306643581
"GADUS MORHUA_ADU",1999,1,"All_areas",2481.25490390253,0.510699341944649,1267.17524661995
"GADUS MORHUA_ADU",2000,1,"All_areas",1450.76974221308,0.537127400446684,779.248180281616
"GADUS MORHUA_ADU",2001,1,"All_areas",1788.53410520614,0.490753517692022,877.729403642068
"GADUS MORHUA_ADU",2002,1,"All_areas",2780.44207068066,0.518264705523223,1441.00499098569
"GADUS MORHUA_ADU",2003,1,"All_areas",2451.91391536239,0.50757889382928,1244.53975292426
"GADUS MORHUA_ADU",2004,1,"All_areas",1726.07986925191,0.517500512598852,893.247217124421
"GADUS MORHUA_ADU",2005,1,"All_areas",1452.54062667304,0.495925163511019,720.351447789226
"GADUS MORHUA_ADU",2006,1,"All_areas",1564.38644189774,0.51682631488198,808.516079817342
"GADUS MORHUA_ADU",2007,1,"All_areas",2636.86652563154,0.491211628517216,1295.259500238
"GADUS MORHUA_ADU",2008,1,"All_areas",2415.23568386233,0.507205679167584,1225.02125538318
"GADUS MORHUA_ADU",2009,1,"All_areas",1472.26301518009,0.517400128731329,761.749073580553
"GADUS MORHUA_ADU",2010,1,"All_areas",2673.77917449434,0.451136321082135,1206.2389001674
"GADUS MORHUA_ADU",2011,1,"All_areas",6236.42122285933,0.43987365025644,2743.23736783586
"GADUS MORHUA_ADU",2012,1,"All_areas",4985.98928480035,0.48165693405392,2401.53631214263
"GADUS MORHUA_ADU",2013,1,"All_areas",2536.48851623393,0.514744582302702,1305.64372180444
"GADUS MORHUA_ADU",2014,1,"All_areas",4241.17514425126,0.474396605564119,2011.99909203571
"GADUS MORHUA_ADU",2015,1,"All_areas",2527.05863068607,0.489149617377499,1236.1097622906
"GADUS MORHUA_JUV",1990,1,"All_areas",7.94418980674287,1.34746902548514,10.7045496971608
"GADUS MORHUA_JUV",1991,1,"All_areas",4.03426756355149,0.986930130203985,3.98154021177359
"GADUS MORHUA_JUV",1992,1,"All_areas",33.4684628781492,0.947549237028744,31.7130164647151
"GADUS MORHUA_JUV",1993,1,"All_areas",4.13810833545411,0.892321650482174,3.69252365976645
"GADUS MORHUA_JUV",1994,1,"All_areas",96.5601240410882,0.733165761551562,70.7945768780978
"GADUS MORHUA_JUV",1995,1,"All_areas",102.625759986934,0.73261100808275,75.1847614792861
"GADUS MORHUA_JUV",1996,1,"All_areas",23.7194519405586,0.910100743699967,21.5870908512581
"GADUS MORHUA_JUV",1997,1,"All_areas",48.0751556898098,0.752772013706585,36.1896317578756
"GADUS MORHUA_JUV",1998,1,"All_areas",12.1174044614602,0.955329999707201,11.5761200006188
"GADUS MORHUA_JUV",1999,1,"All_areas",9.63586399116123,0.899652200891149,8.66892624713597
"GADUS MORHUA_JUV",2000,1,"All_areas",30.0829330093697,0.815899504715766,24.5446501427423
"GADUS MORHUA_JUV",2001,1,"All_areas",52.3623020113301,0.783615763470662,41.0319252676899
"GADUS MORHUA_JUV",2002,1,"All_areas",2.37186916942154,1.18168698122968,2.80280691868548
"GADUS MORHUA_JUV",2003,1,"All_areas",0.776804415610107,1.58567565495281,1.23175985049279
"GADUS MORHUA_JUV",2004,1,"All_areas",17.4664583699633,0.870581697886159,15.2059789837805
"GADUS MORHUA_JUV",2005,1,"All_areas",23.8091656858406,0.841861195010213,20.0440126764779
"GADUS MORHUA_JUV",2006,1,"All_areas",32.0359989723324,0.817432354796953,26.1872620782264
"GADUS MORHUA_JUV",2007,1,"All_areas",36.1170066762401,0.829804180034554,29.97004311028
"GADUS MORHUA_JUV",2008,1,"All_areas",9.94265827495511,1.03922907334126,10.3326995456305
"GADUS MORHUA_JUV",2009,1,"All_areas",31.0643196861803,0.777378774656941,24.1487427731943
"GADUS MORHUA_JUV",2010,1,"All_areas",360.188021149709,0.64996788313932,234.110645638818
"GADUS MORHUA_JUV",2011,1,"All_areas",30.851255587548,0.812089807785302,25.0539902200271
"GADUS MORHUA_JUV",2012,1,"All_areas",0.442634337598182,1.56720913515293,0.693700577416233
"GADUS MORHUA_JUV",2013,1,"All_areas",21.6376089215172,0.783840618108373,16.9604367514293
"GADUS MORHUA_JUV",2014,1,"All_areas",139.461233796094,0.71018574839214,99.0433806951707
"GADUS MORHUA_JUV",2015,1,"All_areas",3.22433181497251,1.10572337230883,3.56521904789405
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1990,1,"All_areas",669095.83439649,0.640825667579716,428773.784751938
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1991,1,"All_areas",432050.406606928,0.638527046635634,275875.870128447
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1992,1,"All_areas",381279.809888471,0.640608506060372,244251.089403635
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1993,1,"All_areas",458435.330905724,0.639663186013387,293244.204348258
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1994,1,"All_areas",338128.708923424,0.64465699913115,217977.038814665
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1995,1,"All_areas",469918.157771169,0.641728454159967,301559.85296819
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1996,1,"All_areas",356100.371576054,0.639933095545237,227880.413107473
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1997,1,"All_areas",249981.959715374,0.635285576127133,158809.933299171
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1998,1,"All_areas",211765.466234641,0.636383542316954,134764.057542803
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",1999,1,"All_areas",139638.693052078,0.63640288741085,88866.4674526202
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2000,1,"All_areas",138373.286825346,0.637105056731337,88158.3207529638
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2001,1,"All_areas",201218.813739326,0.635395261836538,127853.480842336
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2002,1,"All_areas",263379.733490655,0.63570184004316,167430.981210086
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2003,1,"All_areas",245225.755026506,0.635436180329821,155825.317092539
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2004,1,"All_areas",199888.15049641,0.633719833511656,126673.085453538
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2005,1,"All_areas",181789.489873526,0.635868092735897,115594.13620531
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2006,1,"All_areas",198784.357691656,0.635298248158075,126287.354202737
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2007,1,"All_areas",194759.156811974,0.634501272210111,123574.932771766
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2008,1,"All_areas",253096.512640445,0.634256847485363,160528.196216867
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2009,1,"All_areas",290295.231220968,0.633966119167195,184037.341149901
"LEPIDORHOMBUS WHIFFIAGONIS_ADU",2010,1,"All_areas",314579.980715133,0.633739803195772,199361.855067738
