"Category","Year","Unit","Fleet","Estimate..metric.tonnes.","SD..log.","SD..natural."
"GADUS MORHUA_ADU",1990,1,"All_areas",4075.40869676922,0.382938598393705,1560.63129422232
"GADUS MORHUA_ADU",1991,1,"All_areas",1933.84741661977,0.254727915762043,492.604921837365
"GADUS MORHUA_ADU",1992,1,"All_areas",3570.05063710728,0.277115361471198,989.315872772464
"GADUS MORHUA_ADU",1993,1,"All_areas",4735.64144712585,0.256223382439376,1213.38206960268
"GADUS MORHUA_ADU",1994,1,"All_areas",3434.29250941124,0.317649840493276,1090.90246782173
"GADUS MORHUA_ADU",1995,1,"All_areas",4044.23698154546,0.260605599056154,1053.95080130071
"GADUS MORHUA_ADU",1996,1,"All_areas",3622.90014420233,0.276532554117961,1001.8498301906
"GADUS MORHUA_ADU",1997,1,"All_areas",5724.10304229705,0.208676968579496,1194.48847070322
"GADUS MORHUA_ADU",1998,1,"All_areas",4748.7266240506,0.231729038609912,1100.41785521254
"GADUS MORHUA_ADU",1999,1,"All_areas",2103.26057633247,0.283675792881434,596.644111627377
"GADUS MORHUA_ADU",2000,1,"All_areas",1147.9418133853,0.320496606396972,367.911455531174
"GADUS MORHUA_ADU",2001,1,"All_areas",1617.46894135875,0.256650610062565,415.124390556974
"GADUS MORHUA_ADU",2002,1,"All_areas",1993.0707410125,0.281186543278948,560.424672175717
"GADUS MORHUA_ADU",2003,1,"All_areas",1986.84964821925,0.228562545282045,454.119412689728
"GADUS MORHUA_ADU",2004,1,"All_areas",1316.91040167347,0.242214759606119,318.975136364136
"GADUS MORHUA_ADU",2005,1,"All_areas",1181.31036000615,0.228601689319613,270.049543908167
"GADUS MORHUA_ADU",2006,1,"All_areas",1529.87755429682,0.261143197682227,399.517116591336
"GADUS MORHUA_ADU",2007,1,"All_areas",2090.81289604207,0.203986371799216,426.497336774634
"GADUS MORHUA_ADU",2008,1,"All_areas",2194.27274051556,0.233571857270525,512.520359360305
"GADUS MORHUA_ADU",2009,1,"All_areas",1337.04253488798,0.259207786293667,346.571835648787
"GADUS MORHUA_ADU",2010,1,"All_areas",1877.36047233791,0.159171536053695,298.822350108515
"GADUS MORHUA_ADU",2011,1,"All_areas",5587.90109871913,0.153536453901785,857.946519451225
"GADUS MORHUA_ADU",2012,1,"All_areas",5839.98960449818,0.21821058004022,1274.3475190264
"GADUS MORHUA_ADU",2013,1,"All_areas",4936.46047520712,0.246259487221031,1215.65022531139
"GADUS MORHUA_ADU",2014,1,"All_areas",4690.67550979361,0.212194682475628,995.336400396858
"GADUS MORHUA_ADU",2015,1,"All_areas",2880.71565064035,0.224386548570487,646.393842260174
"GADUS MORHUA_JUV",1990,1,"All_areas",16.6970638935526,1.09742823108325,18.3238292929855
"GADUS MORHUA_JUV",1991,1,"All_areas",10.3158236994483,0.59543234698338,6.14237511642925
"GADUS MORHUA_JUV",1992,1,"All_areas",67.6322909952172,0.530905311442388,35.906342514378
"GADUS MORHUA_JUV",1993,1,"All_areas",13.3880930931312,0.482609168423695,6.46121647445505
"GADUS MORHUA_JUV",1994,1,"All_areas",297.798080890144,0.292896941055129,87.2241469448108
"GADUS MORHUA_JUV",1995,1,"All_areas",177.414932867406,0.330730097653489,58.6764580724243
"GADUS MORHUA_JUV",1996,1,"All_areas",50.574742853695,0.467532300669244,23.6453258821435
"GADUS MORHUA_JUV",1997,1,"All_areas",68.4458818028076,0.355100453437039,24.305163664075
"GADUS MORHUA_JUV",1998,1,"All_areas",14.6892419279231,0.537750079702111,7.89914101750422
"GADUS MORHUA_JUV",1999,1,"All_areas",12.1399422921249,0.437551103219935,5.31184514294559
