"Category","Year","Unit","Fleet","Estimate..metric.tonnes.","SD..log.","SD..natural."
"GADUS MORHUA_ADU",1990,1,"All_areas",4621.51783067848,0.507620279129887,2345.97617121276
"GADUS MORHUA_ADU",1991,1,"All_areas",2697.79910947174,0.463550831527928,1250.56702049093
"GADUS MORHUA_ADU",1992,1,"All_areas",4607.06000121067,0.463086880871742,2133.46904594961
"GADUS MORHUA_ADU",1993,1,"All_areas",5615.4801268285,0.45029020942368,2528.59572232412
"GADUS MORHUA_ADU",1994,1,"All_areas",4908.34152473324,0.484164313453761,2376.44380451906
"GADUS MORHUA_ADU",1995,1,"All_areas",5385.42894139697,0.447524450707186,2410.11112882126
"GADUS MORHUA_ADU",1996,1,"All_areas",5509.31191976609,0.463412408939304,2553.08350833682
"GADUS MORHUA_ADU",1997,1,"All_areas",6778.62179485503,0.431345817504688,2923.93015965684
"GADUS MORHUA_ADU",1998,1,"All_areas",5931.62338541773,0.440737455550547,2614.28859817313
"GADUS MORHUA_ADU",1999,1,"All_areas",3092.25552654376,0.478571351971118,1479.86490797821
"GADUS MORHUA_ADU",2000,1,"All_areas",1803.77629048633,0.507507723125647,915.43039821274
"GADUS MORHUA_ADU",2001,1,"All_areas",2184.14912428873,0.465618294159727,1016.97978944178
"GADUS MORHUA_ADU",2002,1,"All_areas",3144.08360988497,0.485722612209053,1527.152503997
"GADUS MORHUA_ADU",2003,1,"All_areas",3490.17022417784,0.482826332357086,1685.14608864169
"GADUS MORHUA_ADU",2004,1,"All_areas",2233.98857423686,0.495541256948658,1107.03350608627
"GADUS MORHUA_ADU",2005,1,"All_areas",1807.9271028844,0.467677248759644,845.526373434969
"GADUS MORHUA_ADU",2006,1,"All_areas",2224.62004266958,0.48575816733404,1080.62735494175
"GADUS MORHUA_ADU",2007,1,"All_areas",3302.44315998716,0.457739099398908,1511.65735786861
"GADUS MORHUA_ADU",2008,1,"All_areas",2978.56740958415,0.477588683045074,1422.53008650427
"GADUS MORHUA_ADU",2009,1,"All_areas",1791.91108279645,0.487201014504009,873.020897439409
"GADUS MORHUA_ADU",2010,1,"All_areas",2797.5262438493,0.426024353720057,1191.81431005079
"GADUS MORHUA_ADU",2011,1,"All_areas",6629.03051788857,0.416293492335209,2759.62226508851
"GADUS MORHUA_ADU",2012,1,"All_areas",6595.17162448404,0.455308154107726,3002.83541836748
"GADUS MORHUA_ADU",2013,1,"All_areas",3184.89941261497,0.490860668670604,1563.34185532479
"GADUS MORHUA_ADU",2014,1,"All_areas",4918.18458503364,0.450588700865866,2216.07840278884
"GADUS MORHUA_ADU",2015,1,"All_areas",2930.03519851144,0.469153137309293,1374.6352058083
"GADUS MORHUA_JUV",1990,1,"All_areas",10.726895670636,1.27135168710349,13.6376569082462
"GADUS MORHUA_JUV",1991,1,"All_areas",5.14934128206331,0.934745207244665,4.81332208387577
"GADUS MORHUA_JUV",1992,1,"All_areas",43.8413539726687,0.880217901511265,38.5899445932351
"GADUS MORHUA_JUV",1993,1,"All_areas",5.14484885915316,0.84513137485492,4.34807318975687
"GADUS MORHUA_JUV",1994,1,"All_areas",113.034664386796,0.693654208738131,78.4069706852033
"GADUS MORHUA_JUV",1995,1,"All_areas",112.534261958643,0.710894731871035,80.000013981394
"GADUS MORHUA_JUV",1996,1,"All_areas",24.7648925480074,0.85174999793292,21.0934971765743
"GADUS MORHUA_JUV",1997,1,"All_areas",51.0410361542082,0.717345587612345,36.6140620723834
"GADUS MORHUA_JUV",1998,1,"All_areas",15.7998951837351,0.890875777050114,14.0757438991203
"GADUS MORHUA_JUV",1999,1,"All_areas",8.3846329378356,0.82131945608489,6.88646216397458
"GADUS MORHUA_JUV",2000,1,"All_areas",32.4307277021601,0.748934381141818,24.288486981596
"GADUS MORHUA_JUV",2001,1,"All_areas",54.8305184646046,0.714029909684256,39.1506301472226
"GADUS MORHUA_JUV",2002,1,"All_areas",2.53012788786099,1.13966426017472,2.88349632746653
"GADUS MORHUA_JUV",2003,1,"All_areas",0.707088689014501,1.56420638849775,1.10603264459098
"GADUS MORHUA_JUV",2004,1,"All_areas",22.7305996982043,0.809976693885081,18.4112559935767
"GADUS MORHUA_JUV",2005,1,"All_areas",22.7342307664609,0.783332930584237,17.8084716108702
"GADUS MORHUA_JUV",2006,1,"All_areas",26.9965936296986,0.755451799316047,20.39462523296
"GADUS MORHUA_JUV",2007,1,"All_areas",31.8384991019839,0.779724897996084,24.8252704646428
"GADUS MORHUA_JUV",2008,1,"All_areas",7.52121948435811,0.981010211953541,7.37839312049924
"GADUS MORHUA_JUV",2009,1,"All_areas",35.3414327155238,0.703265033587126,24.8543938656999
"GADUS MORHUA_JUV",2010,1,"All_areas",319.52726445403,0.59198735068154,189.156098754661
"GADUS MORHUA_JUV",2011,1,"All_areas",25.5651112517786,0.753524312012336,19.2639328675153
"GADUS MORHUA_JUV",2012,1,"All_areas",0.360504058771477,1.53617891644013,0.553798734375836
"GADUS MORHUA_JUV",2013,1,"All_areas",25.3211420394501,0.708691754450801,17.9448845766359
"GADUS MORHUA_JUV",2014,1,"All_areas",123.695212069489,0.661333406131554,81.8037759200799
"GADUS MORHUA_JUV",2015,1,"All_areas",3.19383775774588,1.06853402329136,3.41272430902405
"MELANOGRAMMUS AEGLEFINUS_ADU",1990,1,"All_areas",94854.8115531822,0.649115135402123,61571.6938448866
"MELANOGRAMMUS AEGLEFINUS_ADU",1991,1,"All_areas",41516.3432270463,0.515601956121735,21405.9077788864
"MELANOGRAMMUS AEGLEFINUS_ADU",1992,1,"All_areas",48288.1025579141,0.54011306219376,26081.0349400813
